,노래제목,가수,가사
42,그네,버둥,"나를 두고 사라져 깜빡 잠든 사이에
나를 멍들게 만든 그네만이 그대로
아이들은 자라서 멋진 어른이 되고
피리부는 사나이와 나만 그네로 가네
꿈에 돈을 쓰는 건 정말 멋진 일이야
나를 멍들게 만든 그넬 모두 사들고
마당 구석에 심어 알록달록 칠하면
몰려드는 아이 뒤 피리부는 사나이
네가 왜 날 버렸는지 잊었는지 떠났는지
그런 건 이제 중요하지 않아
내가 왜 널 아꼈는지 믿었는지 찾았는지
그런 게 이제 중요하지 않아
멋도 없는 어른이 주제 넘는 차를 타
한숨 크게 쉬던데 잠깐 떠난 사이에
어른들은 늙어서 네 도움이 필요해
앞만 보고 달려가 곧게 자란 아이야
네가 왜 날 버렸는지 잊었는지 떠났는지
그런 건 이제 중요하지 않아
내가 왜 널 아꼈는지 믿었는지 찾았는지
그런 게 이제 중요하지 않아
내가 왜 너의 얼굴과 내 미랠 대어보는지
내가 왜 마당구석에 널 위한 그넬 뒀는지
내고 왜 꿈과 같았던 물감을 네게 줬는지
어른이 돼 찾아온 너는 알고 있구나
네가 왜 날 버렸는지 잊었는지 떠났는지
그런 건 이제 중요하지 않아
내가 왜 널 아꼈는지 믿었는지 찾았는지
그런 게 이제 중요하지 않아
나보다 널 아꼈던 게 믿었던 게 찾았던 게
이제는 별로 중요하지 않아
그래도 널 아꼈던 게 믿었던 게 꿈꿨던 게
지금도 가장 나였단 걸 알아"
43,아무것도 상관없어,허회경,"난 아무것도 상관없어 네 맘대로 해도
어차피 내 말 따위는 믿어주지도 않으니
네 입안에서 내 이름이 굴러다닌대도
내 몸이 한순간에 어디로 팔려 갔대도
우우 엄마는 모든 것은 있다가도 없댔는데
우우 어젯밤 곰곰이 생각해보니
맞는 것도 같아
Hey hey I would not live for you ever
내 길 위에 네가 발을 내밀고 있대도
Hey hey hey I would not live for you ever
이제 와 생각해보니 별일도 아니네
난 아무것도 상관없어 네 맘대로 해도
어차피 내 눈 따위는 쳐다보지도 않으니
내 등 뒤에 네 그림자가 날 가린다 해도
내 몸이 한순간에 어디로 날아갔대도
우우 아빠는 그 무엇도 사랑하지 말랬는데
우우 어젯밤 곰곰이 생각해보니
맞는 것도 같아
Hey hey I would not live for you ever
내 길 위에 네가 발을 내밀고있대도
Hey hey hey I would not live for you ever
이제 와 생각해보니 별일도 아니네
난 아무것도 상관없어 날 떠난다 해도
어차피 내 옆자리엔 아무도 없었으니"
44,가끔 연락하던 애,결(KYUL),"걘 가끔 언제 만나자면
나오곤 하던 애였는데
참 엊그저께 만난 거 같아
그냥 한두 번쯤 만났을 땐
나 아무렇지 않았는데
왜 오늘은 좀 별로인 걸까?
이제 울지 않고 웃어서일까
너도 좋은 연애를 해서인 걸까
나만 여기서 동떨어져서
아무렇지 않은 척해
뭘 위해서
우린 왠지 다시는 안 보게 될 것 같아
그냥 인스타그램에서만 볼 거야
우리 사이는 아무것도 아니게 돼도
좋을 거야
난 가끔 연락하던 애니까
가끔 연락하던 애니까
상처받지 말자며 우린 서로 다독였는데
이렇게 다시 뜸해진 걸까
가끔 잊을 만하면 하찮은 인사말을 전해
그런 가벼운 친구더라
이제 술에 취하기는 싫더라
니가 행복하다니 좋더라
나도 여기 멈춰 서지 않고
이젠 앞으로 나아가야 하지
그래서
우린 왠지 다시는 안 보게 될 것 같아
그냥 인스타그램에서만 볼 거야
우리 사이는 아무것도 아니게 돼도
좋을 거야
난 가끔 연락하던 애니까
가끔 연락하던 애니까
가끔 연락하던 애니까
우리 사이는 아무것도 아니게 돼도
좋을 거야"
45,피터팬 (Peter Pan),김여명 (KIM YEO MYUNG),"난 너무 많이 사고 팔렸죠
강해지고 더럽혀졌죠
다시 돌아가고 싶지만
그건 불가능하잖아요
I want to run away
멋진 어른이 되고 싶었었는데
Oh mommy please tell me
What should I do
내 초라한 배가 무너져요
우린 부쩍 바빠졌었고
소중한 건 방치했었고
다시 정신이 들었을 땐
내가 많이 울고 있군요
I want to run away
멋진 어른이 되고 싶었었는데
Oh mommy please tell me
What should I do
내 초라한 배가 무너져요
난 너무 많이 사고 팔렸죠
강해지고 더럽혀졌죠
다시 돌아가고 싶지만
그건 불가능하잖아요"
46,아침만 남겨주고,김현창,"너의 밤은 부서지기 쉽고
가끔은 밤새 가라앉기도 해
그걸 보는 내 마음은
너를 따라 헤매어요
나를 찾지 않아도 돼요
나는 여기 옆에 있으니
뒤척이는 밤일 거라면
내 밤이라도 가져가 줘요
잠든 숨소리는 파도 같아요
그런 밤바다는 무섭지 않아요
기대어 잠드는 밤은 애틋하고요
꿈속에서는 울지 말아요
네가 되어서 아무도 없는
밤을 대신 새어주고
볕이 드는 아침만
남겨주고 싶어요
네가 되어서 가라앉는 맘
밤새 대신 울어주고
볕이 드는 아침만
남겨주고 싶어요
네가 되어서 아무도 없는
밤을 대신 새어주고
볕이 드는 아침만
남겨주고 싶어요
네가 되어서 가라앉는 맘
밤새 대신 울어주고
볕이 드는 아침만
남겨주고 싶어요"
47,우리가 맞다는 대답을 할 거예요,이강승,"지루한 하루가 불안해
어떻게 해야 되는지 모르겠어
그 마음을 고이 넣어둔 채로
무너지는 발아래를 봐야 해
익숙한 향기에 그대가 숨을 못 쉬고
내 하루를 돌아볼 때
아무런 말 없이 그대 쉴 수 있게
내가 늘 있을게요
이 모든 이야긴 거짓이 아니라
믿어줄 수 있나요
그 모든 순간은 우리가 맞다는
대답을 할 거예요
기억날까 종이에 쓰려 했던
무덤덤한 대화는 달콤해
잘 지내 난 그렇게 말하려 해
인사하는 상상을 하곤 해
익숙한 향기에 그대가 숨을 못 쉬고
내 하루를 돌아볼 때
아무런 말 없이 그대 쉴 수 있게
내가 늘 있을게요
이 모든 이야긴 거짓이 아니라
믿어줄 수 있나요
그 모든 순간은 우리가 맞다는
대답을 할 거예요
오늘은 아쉽겠지만
물어봐 줄 사람이 없네요
부끄러운 비밀을 들켜도
난 여기 있을게요
익숙한 향기에 그대가 숨을 못 쉬고
내 하루를 돌아볼 때
아무런 말 없이 그대 쉴 수 있게
내가 늘 있을게요
이 모든 이야긴 거짓이 아니라
믿어줄 수 있나요
그 모든 순간은 우리가 맞다는
대답을 할 거예요"
48,창문,알레프(ALEPH),"이른 아침에 눈떠
오늘의 날씨는 흐려
비가 오면 아무것도 못 하겠지 난
이런 마음을 높여 하늘 빛을 겨우 닮았어
애써 구름 위에 걸쳐져 있지
나의 창은 굳게 닫아 두고
해가 뜨면 그때 열어줄래
얘는 왠지 비를 좋아하니까 말야
밖에서 비를 맞게 할래
슬픔을 가지런히 개어두고
집 밖을 나와 걸었어
먹구름이 몰려오기 전까지 말야
나를 아무도 아니게 만드는
나는 밖에 두고 들어왔어
문을 두드려도 열어주면 안되지
나의 창은 굳게 닫아 두고
해가 뜨면 그때 열어줄래
얘는 왠지 비를 좋아하니까 말야
밖에서 비를 맞게 할래
창 밖에 서성이는 내 모습 안쓰러워
개어놓은 슬픔을 입으라고 던져줬네
나의 창은 굳게 닫아 두고
해가 뜨면 그때 열어줄래
얘는 왠지 비를 좋아하니까 말야
밖에서 비를 맞게 할래"
49,Auburn (Album ver.),데이먼스 이어(Damons year),"참지 말아요
나의 눈을 보며 안고 싶은 마음
밤은 깊어도
잠에 들지 않고 뒤척이겠죠
아직도 같은 생각을 하고 있을까요
나는 왜 그대가 그럴 것만 같을까요
잊지 말아요
나의 모든 마음을 고백했던 날
곁에 없어도
나는 항상 그대 곁에 있어요
아직도 같은 생각을 하고 있을까요
나는 왜 그대가 그럴 것만 같을까요
아침이 밝아오면 우린 서서 눈을 감죠
어떤 말로 표현할 수 없어요
나는 잠이 들어도 여전히 옆에 그댈 찾죠
좋은 꿈을 꾸지만 난 싫어요
아침이 밝아오면 우린 서서 눈을 감죠
어떤 말로 표현할 수 없어요
나는 잠이 들어도 여전히 옆에 그댈 찾죠
좋은 꿈을 꾸지만 난 싫어요"
50,"나의 모든 이들에게,",Mingginyu (밍기뉴),"우울해도 돼 다 괜찮아질 거야
슬퍼해도 돼 다 지나갈 거니까
말해줘도 돼 너의 비밀 같은 것
내가 다시는 안 아프게 해줄게
네가 아픈 것 다 이해할 거야
네가 슬프면 내가 달려갈게
네 마음에 어떤 상처 있어도
내가 마음먹고 낫게 할거야
우울하면 내게 달려와
슬퍼지면 내게 달려와
우울하면 내게 달려와
다 새까맣게 까먹을 수 있게 해줄게
아파해도 돼 금방 나아질 거야
쉬어가도 돼 너무 달려왔잖아
원망해도 돼 네게 상처 준 것들
내가 다시는 혼자 두지 않을게
네가 아픈 것 다 알아줄 거야
말 안 해도 내가 알아채줄게
네게 날카로운 가시 있대도
내가 마음 열어 사랑할 거야
우울하면 내게 달려와
슬퍼지면 내게 달려와
우울하면 내게 달려와
다 새까맣게 까먹을 수 있게 해줄게
우울하면 내게 달려와
슬퍼지면 내게 달려와
우울하면 내게 달려와
다 새까맣게 까먹을 수 있게 해줄게
다 새까맣게 잊고 살아가게 해줄게"
51,Stood,다린CONNECT 아티스트,"하얀 손목에 핀 라일락은
밤새 두근거리고
손톱 끝이 둥그런 게
넌 예쁜 달을 열 개나 가졌네
껴안고 자자
아무 말 없어도 좋으니
우리 껴안고 자자
네 목덜미에 얼굴을 묻을래
하얀 손목에 핀 라일락은
밤새 두근거리고
손톱 끝이 둥그런 게
넌 예쁜 달을 열 개나 가졌네
껴안고 자자
아무 말 없어도 좋으니
우리 껴안고 자자
네 목덜미에 얼굴을 묻을래
Everynight we stood on the universe
And stay with among the stars
물들어가는 곳
손에 닿을 듯
눈동자는 꿈처럼
Everynight we stood on the universe
And stay with among the stars
물들어가는 곳
손에 닿을 듯
눈동자는 꿈처럼
언젠가는
지금을 그리워하겠지
그때 서롤 다시 찾을 수 있게
지금의 나를 잊지 마
Everynight we stood on the universe
And stay with among the stars
물들어가는 곳
손에 닿을 듯
눈동자는 꿈처럼
Everynight we stood on the universe
And stay with among the stars
물들어가는 곳
손에 닿을 듯
눈동자는 꿈처럼"
52,연애,버둥,"내가 아주 사치스런 일을 하고 있는 거야 지금
너는 그걸 함께 하려고 하는 거잖아 지금
우리가 손을 잡고 누운 방이 둥글게 둥글게
가라앉아 숨을 쉴 수가 없네
내가 아주 주제넘는 일을 하고 있는 거야 지금
너는 그걸 함께 하자고 말하는 거야, 지금
우리가 같이 듣던 음악이 영화가 침대가
새로운 세곌 만든 거야 지금
숨기지는 않을 거야 날 네 것으로, 널 내 것으로
만들지는 않을 거야 날 거짓으로 널 환상으로
기대는 네 무게가 간질이는 내 꿈처럼
나와 함께였음 좋겠다 나와 함께였음 좋겠다
너는 아주 당연스런 일을 하고 있는 거야 지금
가끔 나는 슬퍼질 수 있겠다 다짐하고 있으니까
우리라는 말이 널 붙잡고 흔들리게 할 때면
손을 놓고 멀리 떠나가면 돼
내가 아주 사랑스런 말을 하고 있는 거야 지금
너는 그걸 먼 미래가 돼서야 깨달을 수 있다 해도
우리가 같이 듣던 음악이 영화가 침대가
사실 난 지금 모두 마음에 들어
숨기지는 않을 거야 날 네 것으로, 널 내 것으로
만들지는 않을 거야 날 거짓으로 널 환상으로
기대는 네 무게가 간질이는 내 꿈처럼
나와 함께였음 좋겠다 나와 함께였음 좋겠다"
53,낭만젊음사랑,이세계,"고요한 밤이 찾아와
아무도 몰래 멀리 떠나자
아침 햇살이 우릴 비춰도
계속 춤추자 너를 사랑해
우린 낭만이란 배를 타고 떠나갈 거야
우린 젊음이란 배를 타고 떠나갈 거야
우린 사랑이란 배를 타고 떠나갈 거야
아무것도 모르지만 우린 괜찮을 거야
길을 잃어도 우린 서로 꼭
붙잡고 있어 나를 안아줘
따스한 아침 햇살과 우리
둘의 사랑은 영원할 거야
우린 낭만이란 배를 타고 떠나갈 거야
우린 젊음이란 배를 타고 떠나갈 거야
우린 사랑이란 배를 타고 떠나갈 거야
아무것도 모르지만 우린 괜찮을 거야
We don't know 어디로 가고 있는지
어디에 있는지
We don't care 어디든 같이 떠나자
괜찮을 거야
우린 낭만이란 배를 타고 떠나갈 거야
우린 젊음이란 배를 타고 떠나갈 거야
우린 사랑이란 배를 타고 떠나갈 거야
아무것도 모르지만 우린 괜찮을 거야"
