,노래제목,가수,가사
1093,all figured out,44phantom,"...*


I ran last night
Trying to save myself from you
But I was too afraid to lose
And caved in
I thought
You might
Want to hear from me again
I know it’s been awhile since
We last talked
But I heard you’re doing great
Inside some wonderful place
You’re doing everything you said you would

And you got it all figured out
From the way you take control
To the way you’re letting go
You got it all figured out
and I guess it’s all the same
You didn’t need me anyway

It's not your fault
And we know it never was
I was caught up in a rush
To get out
I blame myself
For everything that you've become
And it's not bad it's just too much
For me..
But I heard you're doing great
Inside some wonderful place
You're doing everything you said you would

And you got it all figured out
From the way you take control
To the way you're letting go
You got it all figured out
And I guess it's all the same
You didn't need me anyway

Don't ever say I didn't try 
everything to change your mind
I just know now what's important to you

and If I had another chance
I'd still do it all again
even if it meant that I would still lose

But I heard you’re doing great
Inside some wonderful place
You’re doing everything you said you would...

And you got it all figured out
From the way you take control
To the way you’re letting go
You got it all figured out
and I guess it’s all the same
You didn’t need me anyway

And you got it all figured out
From the way you take control
To the way you’re letting go
You got it all figured out
and I guess it’s all the same
You didn’t need me anyway
Cause you got it all





...*"
1094,Ripple,Moonfall,"I never learned to love
Never knew I had to
And so the bitter waves devour me
And if I hold my breath just for a moment
Time will move slower around me
I can barely remember
Your name comes to my mind
Just like a ripple in calm water
Maybe one day I'll tell you why
I never said I loved you
Said I loved you no
I never said I loved you
Said I loved you no
You told me to hold on
To what makes me stronger
Find compassion in the cruelty
And to fight for all that I believe in
Not against others' beliefs
I can barely remember
Your name comes to my mind
Just like a ripple in calm water
Maybe one day I'll tell you why
I never said I loved you
Said I loved you no
I never said I loved you
Said I loved you no
Some last words
Never get spoken
Left unheard
As time stood still
Just for a moment
It felt so real
I never said I loved you
Said I loved you no
I never said I loved you
Said I loved you no
I never said I loved you
Said I loved you no
I never said I loved you
Said I loved you no"
1095,Don't Stop Loving Me (feat. SKAAR),Joshua Speers,"...*

No one ever loved me
like you loved me
Don't stop loving me,
don't stop loving me
No one ever pushed me
like you pushed me
Don't stop pushing me,
don't stop pushing me

And I can't stop your eyes from crying
I know all the reasons why,
and it won't change anything

No one ever held me ike you hold me
Don't stop holding me,
don't stop holding me

No one ever kissed me
like you kissed me
Always kissing me,
don't stop kissing mе
No one ever rushеd me like you rush me
You're so far ahead of me,
don't stop rushing me

And I can't change your made up mind
And I can't help
but think you're lying right there next to me

No one ever loved me
like you loved me
Don't stop loving me,
don't stop loving me





...*"
1096,Fall for You,Secondhand Serenade(세컨드핸드 세레나데),"The best thing about tonight's that we're not fighting
Could it be that we have been this way before
I know you don't think that I am trying
I know you're wearing thin down to the core

But hold your breath
Because tonight will be the night that I will fall for you
Over again
Don't make me change my mind
I won't live to see another day
I swear it's true
Because a girl like you is impossible to find
You're impossible to find

This is not what I intended
I always swore to you I'd never fall apart
You always thought that I was stronger
I may have failed
But I have loved you from the start
Oh

But hold your breath
Because tonight will be the night that I will fall for you
Over again
Don't make me change my mind
I won't live to see another day
I swear it's true
Because a girl like you is impossible to find
It's impossible

So breathe in so deep
Breathe me in
I'm yours to keep
And hold onto your words
'Cause talk is cheap
And remember me tonight
When you're asleep

Because tonight will be the night that I will fall for you
Over again
Don't make me change my mind
I won't live to see another day
I swear it's true
Because a girl like you is impossible to find
Tonight will be the night that I will fall for you
Over again
Don't make me change my mind
I won't live to see another day
I swear it's true
Because a girl like you is impossible to find
You're impossible to find"
1097,Decembers,Hawthorne Heights(호쏜 하이츠),"Decembers""

Lets try to remember these days back in December
Our lives were very different
I was lonely when we first met
A small upstairs apartment
Driving through the darkness to get back home
Before they knew you were even gone

You don't have to speak because I can hear your heartbeat
Fluttering like butterflies searching for a drink
You don't have to cover up how you feel when your in love
I'll always know I'm not enough to even make you think

Please, slow down, girl
We're moving way too fast for their world
We've gotta make this last

I miss you so much, a self-inflicted coma
The days drag on like marathons running with bare feet
And when i feel the stress, I'm lonely and depressed
I picture you in the dress you wore four weeks ago

You don't have to speak because I can hear your heartbeat
Fluttering like butterflies searching for a drink
You don't have to cover up how you feel when you're in love
I'll always know I'm not enough to even make you think

Please, slow down, girl
We're moving way too fast for their world
We've gotta make this last
I know it hurts to feel so all alone
I'm by myself, more then you could know

If only they were all alone...
They were all alone...

Please, slow down, girl
We're moving way too fast for their world
We've gotta make this last
Slow down girl
We're moving way too fast for their world
We've gotta make this last

I know it hurts to feel so all alone
I'm by myself, more then you could know

If only they were all alone...
They were all alone...
They were all alone...
They were all alone...




Nit Music ManiaClub...Angel's Wings
cyworld.com/vusrmsdyd"
1098,Rosé (Unplugged At Abbey Road For Burberry Body),The Feeling(더 필링),"You and your friends
Boxes of ten 
Cool to the touch
You warn me so much
The white to your left
The red to your light
Are all that I'd seen
Til I realised the love that I seek
Lie right in-between

Rose
I love ya
Especially today
Rose
I love your delicate way

The chill in my veins
Relieves me from pain
Again and again
I lose all control
Your taking your toll
And I'm no longer sane
Don't be afraid
The love that I show is the love that you made
So don't be afraid
Cos your in control
I'm just your slave

Rose,
I love ya,
Especially today,
Rose,
I love your delicate way.

Don't let him put you down
I won't let him put you down
Cos your as good as the dressed
I think pink is my color
I won't drink from no other Never!

Oh I love ya
Especially today
Especially this way
Oh Rose
I want ya
Believe me this way
Rose
I love your delicate way."
1099,dancing without music (stripped),BRDGS,"From the very first moment I met you
I was yours
Every part of me knew it
I’d never felt like that before
To the edge of the world I would go
If you’d only ask me to
And I wish you would
I wish you would

But you can’t love me like I want you to
And I don’t want to face the truth

Loving you is like
Dancing without music
Loving you
No, I don’t know why I do it
Loving you is so hard
It leaves me with bruises
Loving you is like
Dancing without music
Dancing without music


And there's nothing that I wouldn’t do
To truly be yours
When you touch me I swear it’s like heaven
But I’m left at the doors
And there’s nothing I can do or say
To change your mind or numb the pain
I know you’ll never feel the way that I do
And I’m getting tired of nights like this
Spinning on the precipice
'Cause you can’t love me like I wish you would


Loving you is like
Dancing without music
Loving you
No, I don’t know why I do it
Loving you is so hard
It leaves me with bruises
Loving you is like
Dancing without music
Dancing without

But you can’t love me like I want you to
And I don’t want to face the truth


Loving you is like
Dancing without music
Loving you
No, I don’t know why I do it
Loving you is so hard
It leaves me with bruises
Loving you is like
Dancing without music

...*"
1100,Bruised,Jack's Mannequin(잭스 매네킨),"I've got my things, I'm good to go
You met me at the terminal
Just one more plane ride and it's done

We stood like statues at the gate
Vacation's come and gone too late
There's so much sun where I'm from
I had to give it away, had to give you away

And we spent four days on an
Island at your family's old hotel
Sometimes perfection can be
It can be perfect hell, perfect...

Hours pass, and she still counts the minutes
That I am not there, I swear I didn't mean
For it to feel like this
Like every inch of me is bruised, bruised
And don't fly fast. Oh, pilot can you help me?
Can you make this last? This plane is all I got
So keep it steady, now
Cause every inch you see is bruised

I lace my Chucks, I walk the aisle
I take my pills, the babies cry
All I hear is what's playing through
The in-flight radio
Now every word of every song
I ever heard that made me wanna stay
Is what's playing through
The in-flight radio, and I
And I am, finally waking up

Hours pass, and she still counts the minutes
That I am not there, I swear I didn't mean
For it to feel like this
Like every inch of me is bruised, bruised
Don't fly fast. Oh, pilot can you help me?
Can you make this last? This plane is all I got
So keep it steady, now
Cause every inch you see is bruised, yeah

So read your books, but stay out late
Some nights, some nights, and don't think
That you can't stop by the bar
You haven't shown your face here since the bad news
Well I'm here till close, with fingers crossed
Each night cause your place isn't far

And hours pass, and hours pass, yeah, yeah...

Yeah, yeah, she still counts the minutes
That I am not there, I swear I didn't mean
For it to feel like this
Like every inch of me is bruised, bruised
And don't fly fast. Oh, pilot can you help me?
Can you make this last? This plane is all I got
So keep it steady, now
Cause every inch you see is bruised, bruised, bruised"
1101,In The Air (Acoustic),DMA'S,"Who's been fooling my emotions?
There's nothing you can say even if you're game enough
'Cause I've been holding on for so long
Honey, won't you say maybe we can change it up?

I can't say
Where will I be when the walls stop shaking?
I can't stay
Where will I be when my heart's still breaking?

It's in the air
It's something in the way she drifts up there

Who's been dreaming what I'm sewing?
Honey,won't you say 
can we  stand in love
'Cause I've been hurting, oh, for so long
Tell me what you say, can we change it up? Ooh

I can't say
Where will I be when the walls stop shaking?
I can't stay
Where will you be when my heart's still breaking?

It's in the air
It's something in the way she drifts up there
It's in the air
Something in the way she drifts up there
Oh, it's in the air
Something in the way she drifts up there

Oh no, she don't need anybody
Oh no, she don't need anyone
I could say she's been here for us
I could say she's been there for you
Oh no, she don't need anybody
Oh no, she don't need anyone
I could say she's been here for us
I could say she's been there for you
Oh no, she don't need anyone
Oh no, she don't need anybody
I could say she's been here for us





...*"
1102,How Do I Say Goodbye (Guitar Acoustic),Dean Lewis,"Early morning
There's a message on my phone
It's my mother saying, ""Darling, please come home""
I fear the worst
But how could you leave us all behind?
There's so much to say but there's so little time
So how do I say goodbye
To someone who's been with me
for my whole damn life?
You gave me my name
and the colour of your eyes
I see your face when I look at mine
So how do I, how do I, how do I say goodbye?
When I couldn't,
you always saw the best in me
Right or wrong,
you were always on my side
But I'm scared of what life without you's like
And I saw the way she looked into your eyes
And I promise if you go,
I will make sure she's alright
So how do I say goodbye
To someone who's been with me
for my whole damn life?
You gave me my name
and the colour of your eyes
I see your face when I look at mine
So how do I, how do I, how do I say goodbye?
And there's no way you could ever let me down
Gonna steal some time and start again
You'll always be my closest friend
And someday we are gonna make it out
Just hold the light, just hold the light
So how do I say goodbye
To someone who's been with me
for my whole damn life?
You gave me my name
and the colour of your eyes
I see your face when I look at mine
So how do I, how do I, how do I say goodbye?
So how do I, how do I, how do I say goodbye?"
1103,GHOST TOWN (campfire version),Benson Boone,"You fill me up till you're empty
I took too much and you let me
We've been down 
all these roads before
And what we found 
don't live there anymore
It's dark  It's cold
If my hand is not the one 
You're meant to hold
Maybe you'd be happier with someone else
Maybe loving me's the reason
You can't love yourself
Before I turn your heart into a ghost town
Show me everything we built
So I can tear it all down

You know I'll stay don't you tempt me
But all this weight is getting heavy
Been holding up 
what wasn't meant to stand
I turned this love into a wasteland
It's dark It's cold
If my hand is not the one you're meant to hold
Maybe you'd be happier with someone else
Maybe loving me's the reason
You can't love yourself
Before I turn your heart into a ghost town
Show me everything
We built so I can tear it all down
Down
Down down down 
tear it all down
Down
Down down down

...*

The streets are empty
Where love once was but it's faded away
These broken memories
I'm left here alone and afraid to say
Maybe you'd be happier with someone else
oh
Maybe you'd be happier with someone else
Maybe loving me's the reason
You can't love yourself
Before I turn your heart into a ghost town
Show me everything
We built so I can tear it all down
Down
Down down down 
tear it all down
Down
Down down down

I'll tear it all down...




...*"
1104,"Bad (Live At Round Chapel, London)",James Bay(제임스 베이),"I know it hurts that we don't touch anymore
It's even worse because we built this from the floor
It's just as hard for me to know I might see you around
It's just as hard for me to worry 'bout reachin' out
The more I think about you, the more I keep the ghost alive
Yeah, the more I think about you, the more I keep the ghost alive
I want you bad, but it's done
I'm bleeding out, 'cause we can't go on
I want you bad, 'til I shake
I want what we had, but what's broken don't unbreak
Just when I'm ready to get over you, you call me up
And then I crumble when you say you're gettin' over us
But the more I think about you, the more I keep the ghost alive
Yeah, the more that I'm without you, the less I know if I was right
cuz I want you bad, but it's done
I'm bleeding out, 'cause we can't go on
I want you bad, 'til I shake
I want what we had, but what's broken don't unbreak
so I won't tell you what I want to
What I want to
I'm falling through
I can't hide it
But I learn to
I want you bad, but it's done
I'm bleeding out, 'cause we can't go on
I want you bad, 'til I shake
I want what we had, but what's broken don't unbreak
I want you bad, but it's done
I want you bad, but we can't go on"
