,노래제목,가수,가사
1443,"55 (Feat. 백예린, 웬디)",코드 쿤스트,"우리 시간 속
우리 사라진 다면
만약 그냥 만약에 말야
얼마 남지 않은 이
시간도 너와 함께라면
그럼 괜찮을 것만 같아 난
Imagine if the world ends in an hour
Love is all I've got
and you're the one in my head right now
I don't wanna waste
don't wanna waste even a minute
now It's fifty-five
now It's fifty-six
시간이 흘러가도
눈 감아도 널 볼 수 있게
And I'll will remember everything of you
네 눈 그리고 빛
사랑을 나눌 때의 말들
우린 다시 또 사랑에 빠질거야
Right now
I don't wanna waste don't wanna waste
even a minute
조금보다
내가 조금 더 너를 안고 다가가
너에게 무엇이든 말하게 해
너무 늦어서 미안해
내 몸 내 맘이 하는 대로 못 해
왜 못 해
저 멀리서
다시 만나자
아쉬움보다 다시 입 맞추는 꿈을 꿔
그곳에서
더 사랑하자
아쉬움보다 다시 사랑할 꿈을 꿔
And I'll will remember everything of you
네 눈 그리고 빛
사랑을 나눌 때의 말들
우린 다시 또 사랑에 빠질거야
Right now
I don't wanna waste don't wanna waste
even a minute
Woo uh
55분
보다 깊을 너와 나의 끝이 없는 사랑
Woo woo woo"
1444,Nerdy Love (Feat. 백예린),pH-1,"알람 우는 소리에 난 Wake up
비가 오고 난 후 날이 개어있어
어제 골라 놓은 옷을 Dress up
그냥 단정해
잘 몰라 메이커 난
지금 서둘러 너를 데리러
좋아한다며 노란 해질녘
되어주고 싶어 멋진 연인
But I can't stop being so damn nerdy
지난 주 같이 둘이서
본 드라마 속 주인공
처럼 뜨겁고 불이 올라
타오르는 그런 Love
보여주고 싶어 But
가진 게 난 없고
남자답지 않아
아주 가끔 너도
멋진 Real man 때론 원할 텐데
사랑은 그런 게 아냐 바보야
If you can't stop being you
I'll just be a nerd for you too
이런 널 보며 행복할 나를 알잖아
If you can't stop being you
I'll just be a nerd for you too
It's not nerdy boy
It's you just sweet babe
(Can you love me love me
Love me love me baby)
그냥 너라서 나는 행복해
그래 너도 비교될 거 알아
친구의 남자친구
덩치도 좋아 등에도 업히고
그런 사진에 좋아요 누른 널 보며
나는 또 내 어깰 못 피고
사람 많은 지하철 안에서
너를 끌어안은 적도
머리 하얘질 정도로 키스하는 법도
I don't really know baby
I've been feeling like a huge nerd lately
이런 내 멋없는 모습에
너는 왜 그렇게 날 보며
웃는지 환하게
I wish I really could change for the better
어쩌면 너의 매일은 한심한 나를 향한 배려
가진 게 난 없고
남자답지 않아
아주 가끔 너도
멋진 Real man 때론 원할 텐데
사랑은 그런 게 아냐 바보야
If you can't stop being you
I'll just be a nerd for you too
이런 널 보며 행복할 나를 알잖아
If you can't stop being you
I'll just be a nerd for you too
It's not nerdy boy
It's you just sweet babe
(Can you love me love me
Love me love me baby)
그냥 너라서 나는 행복해
I'm a nice guy
I hate being a nice guy
이해 못해
대체 왜일까?
잠을 설쳐
요즘 매일 밤
I've been losing sleep for you
My feelings are free for you
하지 않길 바랄 뿐 후회만
우린 특별하거든 You and I
Can't stop being so damn nerdy
Tell me why am I so damn nerdy"
1445,바라봄 (Feat. 재희 of 마인드유),OuiOui(위위),"닿을 듯 말 듯한 순간
너는 내 발을 맞추고 있고
네 손끝에 닿는 순간
이미 맘속으론 네 손 꼭 잡고 있어
유난히 추웠던 겨울 내 맘
네게 녹아 흘러 버렸네
Oh my mind
사랑이 설렘인지 이 설렘이 사랑인지
봄 향기가 날 취하게 해
I wanna be loved
Fall falling in love you
너와 내가 바라고 바라던
봄이 찾아온 거야
In love
Fall falling in love you
지금 이 순간
눈앞에 번지는 벚꽃잎처럼
Falling in love
We're in love
처음 눈을 맞출 때
너의 손이 스칠 때
나를 보며 웃을 때
설레는 맘을 느껴
말을 하면 할수록
너를 보면 보면 볼수록
더 알고 싶어져
난 So deep in love
코끝에 스치는 너의 향기와
눈가에 비치는 실루엣
Oh my mind
사랑이 설렘인지
이 설렘이 사랑인지
네 향기가 날 취하게 해
I wanna be loved
Fall falling in love you
너와 내가 바라고 바라던
봄이 찾아온 거야
In love
Fall falling in love you
지금 이 순간
눈앞에 번지는 벚꽃잎처럼
Falling in love
We're in love
바라고 바래왔어
순간의 운명처럼
서로를 알아본 거야
이 순간이 지나도
봄이 다 지나간대도
서롤 바라볼 거야
I wanna be loved
Fall falling in love you
너와 내가 바라고 바라던
봄이 찾아온 거야
In love
Fall falling in love you
지금 이 순간
눈앞에 번지는 벚꽃잎처럼
Falling in love
We're in love"
1446,only u (feat. Sam Kim),강지원 (Kangziwon),"Hold me close so I can get into the orbit
But it's hard to tell you 'bout my lonely love
널 닮은 나의 빛이
널 향해 갈 수 있게 해줄래
I can go everywhere
아마도 닿을 수 없는 맘
말하지 않아도 알 수 있다면
I wanna get close to you myself
Then hold me tighter divin' on the bed
I wish you'd stay around me forever
변하지 않을테니
Love is the only way to follow ourselves
and I'm only caught over you
It's only u
Hold me close so I can get into the orbit
Starry night, but there's no place for me to go
문득 밤보다 짙은
맘에 어둠이 질 때
You give me light
shinin' through the moon
아무도 닿을 수 없던 밤
I gotta know my reasons to be loved
Wanna get close to you myself
Then hug me tighter divin' my bed
I wish you'd stay around me forever
변하지 않을테니
Love is the only way to follow ourselves
and I'm only caught over you
It's only u
I wanna get close to you myself
Then hold me tighter divin' on the bed
I wish you'd stay around me forever
내일도 널 비출테니
Love is the only breath I take in this space
The memories made up of you
It's only u
Stay with me 'til the end
You're the only one that I believe
Hold me close 'til the end
I finally found someone who can shine on me
Stay with me 'til the end
(Stay with me 'til the end)
You're the only one that I believe
(Only one that I believin')
Hold me close 'til the end
I finally found someone who can shine on me"
1447,간질간질 (feat. 줍에이(Joob A)),siso(시소),"난 늘 뭔갈 받는 게 어색해서
그대가 준 것들을 그냥 바라보고만 있죠
그중에선 꽃가루같이 
예쁜 것들이 날 간지럽게 해요

아직 난 사랑이 뭔지 모르지만
그대 말했던 말들이 나를 흔들어놔요
어느새 가까이 다가온다면
간질간질 날 헷갈리게 만들죠

어쩌죠 그댄 꽃가루, 꽃가루
코끝에 닿은 이 향기가
어쩌죠 그댄 꽃가루처럼
내 맘 간질간질 설레게 해요

영원히 평생, 이런 단어들 보다 
영혼 없이 뱉는 사랑해란 말보다
오늘 하루를 보내고 싶은 사람 바로 너야
그 한마디에 내 마음을 담아서 

그러다 보면 
어느새 시간이 모여 
문득 닮아진 그림체를 보며 

그게 내가 정의한 사랑이야 
나도 아직 잘은 모르지만

아직 난 사랑이 뭔지 모르지만
그대 말했던 말들이 나를 흔들어놔요
어느새 가까이 다가온다면
간질간질 날 헷갈리게 만들죠

어쩌죠 그댄 꽃가루, 꽃가루
코끝에 닿은 이 향기가
어쩌죠 그댄 꽃가루처럼
내 맘 간질간질 설레게 해요

난 간질간질
그대는
날 또 간질간질
난 간질간질
그대는
날 또 간질간질"
1448,4.2 (사이) (Feat. SOLE (쏠)),APRO (아프로),"날 보는 그
눈빛이 내게 말해요
날 지켜준다고
늘 사랑한다고
언젠가
이 순간을 생각하며
그때의 우리를
기억하자 서로 말해요
한 밤이 새도록
바라보기만 해도
넌 날 미소 짓게 만들어
마치 꿈같이 속게 만들어
그 많은 사람들 중
그대를 만난 건 No way
나에게 많은 걸 바라지 않아도
그 마음을 온전히 느낄 수 있어요
그 품에 가만히 안겨 있을 때면
어느새 나도 모르게 눈을 감아버려요
한 밤이 새도록
바라보기만 해도
넌 날 미소 짓게 만들어
마치 꿈같이 속게 만들어
그 많은 사람들 중
그대를 만난 건 No way
지금이 그리워지는 그날에도
정말 잊지 말아요
내가 늘 그대 곁에 있음을"
1449,aura (Feat. 샘김 (Sam Kim)),죠지,"You and me are different
And I know it
그런 네가 좋아
때론 낯선듯한 너의 모습에
조금은 어색하게 행동할지 몰라
원래부터 그런 성격은 아냐
나도 모르게 따라가게 돼
찡찡대는 너의 모습 까지 다 전부다 네가 좋아
I fell in love 같을 순 없을까
너도 나와 같은 맘였으면 해
I got a love 말 건네고 싶게 해
너의 그 Aura 빠져들어 Aura
우린 같으면서도 조금 달라
가끔 널 들여다보는 상상을 해
너의 의미 없는 그 말들에 생각이 많아져
무튼 다 좋은데
어색할지 몰라
내 뜬금없는 말에 넌 웃어넘기며
아무렇지 않게 Okay
아무리 애써봐도 최선을 다해봐도
She don't give a she say to me
Shut up
I fell in love
같을순없을까 너도 나와 같은 맘였으면해
I got me love
말 건네고 싶게 해 너의 그 Aura
빠져들어 Aura
같을 순 없을까
너도 나와 같은 맘였으면 해
I got a love 말 건네고 싶게 해
너의 그 Aura your aura
I fell in love
같을순없을까 너도 나와 같은 맘였으면해
I got me love
말 건네고 싶게 해 너의 그 Aura
빠져들어 Aura"
1450,어때 (Feat. GRAM),정바스 (J.BASS),"is for you
좋은 건 같이 하고 싶어
하루 종일
because of you
널 만난 후로 변한 거 같아
서로가 지나왔던 날들
그리고 함께 보낼 밤들
너에겐 늘 하고 싶은 말들
사랑해 줘 늘
everyday
작은 네 얼굴
가운데
가느다란 너의 웃음
지금 그 자리
계속 머물 수 있게
맘을 담을 수 있게
all day
너만 보면
어때
always
네 옆이면
어때
요즘
너에게만
update
변치 않을 거야
시간이 가도
더 가까이
어때
원래
너만 있음
okay
널 만날 때만
it's like a romance film
네 손을 잡고 두 볼에 입 맞추고 싶어
따뜻한 너의 목소리
나른해지는 공기
수수한 듯 어여쁜 너의 얼굴
부드러운 머릿결과 네 코 끝
편안하게 만들어 내 모든 걸
everything is so good
all day
너만 보면
어때
always
네 옆이면
어때
요즘
너에게만
update
변치 않을 거야
시간이 가도
더 가까이
어때
원래
너만 있음
okay
그냥
하고 싶은 데로 해
It doesn't matter
다 괜찮아
너만 보면
어때
always
네 옆이면
어때
요즘
너에게만
update
변치 않을 거야
시간이 가도
더 가까이
어때
원래
너만 있음
okay
널 만날 때만
It's like a romance film"
1451,고장난걸까 (with nov),HYUNKI,"내 머리가 어떻게 되어버렸나 봐
자꾸 하나밖에 떠오르지 않아
고장난걸까
널 만나고 들어왔던 그 시간 이후로
자꾸 하나밖에 떠오르지 않아
고장난걸까
근데 이 기분이 나쁘지 않아
아무래도 너에게 빠져버린 듯해
밤새 하나만 생각하다 곤히 잠들어볼까
오늘따라 세상이 핑크빛으로 물든 것 같아
난 바보가 되어버렸어
네 생각만 나고 또 웃기만 해
내 머릿속은 고장난걸까
아무것도 할 수가 없어
너에게 하는 모든 말이 조심스러워
너의 말투 행동 하나하나 신경 쓰여서
내가 이렇게 소심한 성격이었는지
만나자 한마디도 못 하고 널 기다리기만 해
근데 이 기분이 나쁘지 않아
아무래도 너에게 빠져버린 듯해
밤새 하나만 생각하다 곤히 잠들어볼까
오늘따라 세상이 핑크빛으로 물든 것 같아
난 바보가 되어버렸어
네 생각만 나고 또 웃기만 해
내 머릿속은 고장난걸까
아무것도 할 수가 없어
고장 난 내 마음을
고장 난 내 머릴 어쩌지
I don't think about without you
고치기엔 너무 늦었어
너도 고장 나 버리면 안 될까
오늘따라 세상이 핑크빛으로 물든 것 같아
난 바보가 되어버렸어
네 생각만 나고 또 웃기만 해
내 머릿속은 고장난걸까
아무것도 할 수가 없어"
1452,Chance (Feat. Peakboy (픽보이)) - Sped Up version,HAAN,"말로 설명 못해 이 감정은 더욱더
이야기는 참 길고
설명이 더 필요해져
인생엔 기회가 딱 열 번이라면
고민 없이 너에게
열번 다 쓰고 싶을 정도야
따스한 햇살
시원한 바람 불면
오후에는 낮잠 그거면 됐는데
따스한 햇살
시원한 바람 불면
기다렸단 듯이 널 마음에 담고 있어
저 하늘의 별들
그 사이로 떴던 달도
괜히 더 새로워져
다행이지
Everything is bright
태연하게 점점
표현하게 돼 점점 더
정신없이 굴어도
다행이지
매일 너에게 말하고 싶어
일개미처럼 runnin and runnin'
일에 미쳐선 나에겐 머리
식힐 거리 따윈 없었고
사회적 거리를 두었어
그런 날 일깨우고
햇살이 좋다며 말해주고
맘 편히 모든 것은 paid off
잊지 못해 그때의 기억을
아침에 또 생각해도
니 생각에 잠을 오늘도 설치고 있어
내 타이밍은 좀 달라도
내 기회를 네게 줄게
어딜가도 내 맘속엔 너 뿐인데
저 하늘의 별들
그 사이로 떴던 달도
괜히 더 새로워져
다행이지
Everything is bright
태연하게 점점
표현하게 돼 점점 더
정신없이 굴어도
다행이지
매일 너에게 말하고 싶어
괜히 더 새로워져
다행이지
Everything is bright
태연하게 점점
표현하게 돼 점점 더
정신없이 굴어도
다행이지
매일 말하고 싶어"
1453,"유난히 (feat. 플리지,앤덥)",정바스 (J.BASS),"마주친 눈빛
발그레 두 볼
핑크빛 입술에 입 맞춰주고 싶은 걸
넌 아니 네 웃음 말투까지
변한 게 없는데 네가 왜 예뻐 보여
평소와 별다를 것 없는 눈빛까지도
아무렇지 않던 내 맘이 뛰네 유난히
두근거리는 떨림이 멈추질 않아
하룻밤을 꼬박 설레어 잠도 못자
따뜻한
두 손이 네게 닿을듯해 넌 (HOW DO YOU FEEL)달콤한
노래로 네게 속삭이고 싶어
따스한
두 눈이 내게 닿을 때면
그 안에 내가 들어가 있으면 해
눈빛만 봐도 네 맘 알아챌 수 있게
어제와 별다를 것 없는 표정까지도
오늘은 유난히 흠
내 맘을 뛰게 만들고
누군가 그 미소 알아봐 반할까 봐
하룻밤을 꼬박 불안해 잠도 못자
따뜻한
두 손이 네게 닿을듯해 넌 (HOW DO YOU FEEL)달콤한
노래로 네게 속삭이고 싶어
따스한
두 눈이 내게 닿을 때면
그 안에 내가 들어가 있으면 해
화장 지워지면 어때
꼬집은 볼에서 손 떼
라는 말은 들어줄 수 없어
욕 좀 먹으면 어때
스쳐지나고 말 건데
난 다 표현하고 싶어
분위기 좀 잡을까
울리는 폰 꺼 일단
오늘은 향수 뿌렸으니까
더 가까이 앉아
흐르는 이 시간이
마치 달리는 듯 빨리 가
it's illegal too fast
따뜻한
두 손이 네게 닿을듯해 넌 (HOW DO YOU FEEL)달콤한
노래로 네게 속삭이고 싶어
따스한
두 눈이 내게 닿을 때면
그 안에 내가 들어가 있으면 해
눈빛만 봐도 네 맘 알아챌 수 있게
평소와 별다를 것 없는 눈빛까지도
아무렇지 않던 내 앞에 네가 유난히"
1454,Blossom Rain (Feat. 네이비쿼카 (NavyQuokka)),수우 (soowoo),"babe kiss me in the Cherry blossom rain
babe kiss me in the Cherry blossom rain
무슨 말을 해야 할까 난 그냥 솔직하고 싶어
내 친구들은 내게 밀고 당기는 그런 것
좀 배우래 금세 지겨워진대
모르는 건 너무도 많지만
이건 확실한 것 같아 I think i’m in love
내려오는 핑크빛 피어나는 blooming
우릴 감싸 안네 말해줘 날 좋아한다고
Blossom Rain
내 맘을 타고 부는 바람이 간지럽히네
Blossom Rain
꽃잎이 내려와 우리 사이를 가려주네
babe kiss me in the Cherry blossom rain
babe kiss me in the Cherry blossom rain
모르는 건 너무도 많지만
이건 확실한 것 같아 I think i’m in love
내려오는 핑크빛 피어나는 blooming
우릴 감싸 안네 말해줘 날 좋아한다고
Blossom Rain
내 맘을 타고 부는 바람이 간지럽히네
Blossom Rain
꽃잎이 내려와 우리 사이를 가려주네
babe kiss me in the Cherry blossom rain
babe kiss me in the Cherry blossom rain
babe kiss me in the Cherry blossom rain
babe kiss me in the Cherry blossom rain"
1455,밤이 깊어지면 (Feat. 정기고),Summer Soul,"밤이 깊어지면 또
난 네 생각을 해
해가 뜰 때까지도
잠 못 들곤 해
차디 찬 바람도 날
못 말리는지
웃음 짓게 만들어
나도 몰래 쌓인 눈처럼
넌 언제 내 맘에 들어온 건지
애써 참았던 이 말을
전하려고 해
I need your love
Baby all I need
밤이 깊어지면 또
난 네 생각을 해
해가 뜰 때까지도
잠 못 들곤 해
차디 찬 바람도 날
못 말리는지
웃음 짓게 만들어
음 이 내 맘 속을
모두 내어 보여 줄 수만 있다면
그대는 날 알아 줄까요?
밤이 깊어지면 또
난 네 생각을 해
해가 뜰 때까지도
잠 못 들곤 해
차디 찬 바람도 날
못 말리는지
웃음 짓게 만들어"
1456,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",Sista Prod,"Eyes blue like the Atlantic
And I'm going down like the Titanic
Eyes blue like the Atlantic
And I'm going down go going down
I'm going down 'cause I was down for you
Lookin' like a clown for you
Surround sound speakers shook the ground
While he was pounding you
And that's a lot to take in
I heard the noise through the door
I had to break in
Shock up on your faces
Both of you were naked
Multiple occasions
Y'all were getting busy
While I'm busy at my day shift
You kept the brief cases
Situation tasteless
Even hooked up with a dude
While you were jamming to my playlist
Wow hey Alexa I'ma off 'em
Or maybe run away
Because I'm sick of all the problems
Going down and I can't even see the bottom
But I promise I'ma find it once
I finish up this bottle
Eyes blue like the Atlantic
And I'm going down like the Titanic
Eyes blue like the Atlantic
And I'm going down go going down
Eyes blue like the Atlantic
And I'm going down like the Titanic
Eyes blue like the Atlantic
And I'm going down go going down
Yeah I'm still going down
I'll be falling for a long time
Eyes so innocent
I didn't know you had a bad side
Yeah it's kinda weird
These emotions all attacking me
I don't want the answer
But how long this been happening?
Deep down see the sea ground
I'm getting close
I don't wanna sit and whine
We already toast
I love this show
But I won't see the second season
It won't be the same
With my favorite person leaving
Eyes blue like the Atlantic
And I'm going down like the Titanic
Eyes blue like the Atlantic
And I'm going down go going down
And so the story goes
Love grows and then it gets cut down
Then crumbles like a rose
And decomposes in the ground
It's tragic I suppose
Like dominoes how it goes down
The teardrops on the clothes
The beer knocked all over the ground
But fear not there's no fear my dear
'Cause here it all works out
The clothes will dry the tears will disappear
And from the ground
A rose will rise
And from the skies the sun will
Break the clouds
A rose will rise
And blue skies will surround
Eyes blue like the Atlantic
And I'm going down like the Titanic
Eyes blue like the Atlantic
And I'm going down g going down
Eyes blue I'm still going down now
Going down
Eye's blue I'm still going down now
Going down"
1457,Fall In Love Alone,Stacey Ryan,"I'm familiar with unrequited
I know you got a heart that's undecided 
just like mine
It takes it sweet time

I been shy to dive into the deep end
Cause I don't really wanna lose a good friend
 but I might
Find something divine

It's electric every time we touch
I've been living for this head rush
But sometimes it's too much

If we never try
How will we know
Baby, how far this thing could go

Give me a sign
If I'm on your mind
I don't want to fall in love alone

I wish that I could tell what you were thinking
I hate that I slip up 
when I've been drinking but oh well
I can't help myself

I'm getting really tired of the back and forth
Why don't we just give on to this driving force I mean
There's something between us

It's electric every time we touch
I've been living for this head rush
But sometimes it's too much

If we never try
How will we know
Baby, how far this thing could go

Give me a sign
If I'm on your mind
I don't want to fall in love alone

If we never try
How will we know
Baby, how far this thing could go

Give me a sign
If I'm on your mind
I don't want to fall in love alone

Fall, I don't wanna fall
I don't wanna fall in love alone"
1458,Charlie Brown,Rejjie Snow,"I said
I met your momma an hour ago
And then I told her just where to go
Down on the pavement to lick my balls
Heed it and show no discretion at all
She said
Please go steady with it
Sometimes hmm
Go steady with it
Go steady with it
All my mind all my mind
Go steady with it
I met your father an hour ago
I punched his lights out and stole his dough
I bought some heroin
And brought it to your school
I don't know why I'm so unbelievably cool
C o o l
You brought heroin to my school
Hands on black boys please don't shoot
I get the money yeah I get the loot
I get the money yeah I get the pu nani
And I get the gold grammy I got the food
That's why I feel so great
I'm so unbelievably cool
Please go steady with it
(Sunshine you need to need to know)
Go steady with it
(What you do what you do without me)
Go steady with it
All my mind all my mind
Go steady with it
I left your momma two weeks ago (what)
She cheated on me with my friend joe
Now I'm so lonely with just my phone
Still got those screenshots and pots of gold
She said please go steady with it
Sometimes go steady with it
Go steady with it
Go steady with it
All my mind all my mind
Go steady with it
La la la la la la la la la la
Go steady with it
La la la la la la la la la la
Go steady with it
La la la la la la la la la la
Go steady with it
La la la la la la la la la la
Go steady with it
La la la la la la la la la la
Go steady with it
La la la la la la la la la la
Go steady with it
La la la la la la la la la la
Oh please
Go steady with it"
1459,Do I Need A Reason,D'Sound,"Today when I saw you 
I knew it was just like the first time
When you met my eyes I came close
And I felt like the first time
To hold back my fear
and feel you so near
I’ve never been this far before
To hold back my fear
and feel you so near
I’m scared of falling into deep this time

Do I need a reason to tell you why
I’m singing you this song
Do I need a reason to show you that
I know where I belong
Whenever I am weary I lean on
this feeling that I have
I am so much stronger now
 Thankful, yes I am

Today I’ll renounce them,
the doubts and the fears I’ve been nursing
I’ll fly like a moth to the flame
and I’ll feel like the first time
To hold back my fear
and let you come near
I’ve never been this far before
To hold back my fear
and let you come near
I’m fraid of loosing and still I go 

Do I need a reason to tell you why
I’m singing you this song
Do I need a reason to show you that
I know where I belong
Whenever I am weary I lean on
this feeling that I have
I am so much stronger now
I am so much stronger now
 Thankful, yes I am

Do I need a reason to tell you why
I’m singing you this song
Do I need a reason to show you that
I know where I belong
Whenever I am weary I lean on
this feeling that I have
I am so much stronger now

Do I need a reason to tell you why
I’m singing you this song
Do I need a reason to show you that
I know where I belong
Whenever I am weary I lean on
this feeling that I have

I am so much stronger now
I am so much stronger now
 Thankful, yes I am"
1460,Photo ID,Remi Wolf,"Tell the label tell the label
No weed no sleep no key
I lost 'em in the street
And no I can't see without you
Billie and Badu
I'll follow you into any room
'Cause I can't hear without you
(Shit gets weird when you talk about it)
Lit in line smile for the photo ID
Inside that's where we can be free
Your highness watch you sippin' on lean
Reminds me that's how it's supposed to be
Bitch you fell asleep too fast
I want my money back
But I can't be without you
Stuck behind your beat
I kick my feet up you're so mean
But I can't dream without you
(Shit gets weird when you talk about it)
Lit in line smile for the photo ID
Inside that's where we can be free
Your highness watch you sippin' on lean
Reminds me that's how it's supposed to be
Alright pictures of my friends
On my instagram
And photos of my toes on my OnlyFans
And visuals in these frames look better than
The ones that she posted on Facebook
I'm ready when you want to point
That shoot that pop that Polaroid that
Screw that chop that lean that shit
That only happen in my wildest dreams
The shit we talk about
And listen to behind the screens
And I be tryin' to stream consciousness
Baby you be tryin' to stream songs like this
I told you I just want to remember it
I told you I be tryin' to create memories
But everybody 'round me want a check
Only thing that keep me outta
That bag full of that white
Or that bottle full of that red is photos
On my desk
Only thing that keep me out of my head
When I'm in my bed
Is the photos on the wall
Back when we had it all
So I've been trying to keep track of it
Catch and it vanish like a magic trick
Especially when we was on xans and shit
Truthfully I don't even understand that shit
Another stanza
My bitch an actor my homie managing
Making sure that they payin' us
I'm just a natural
When it come to making the plans up
And I'm only 25 g
Tell that bitch to take a picture
For the photo ID
Lit in line smile for the photo ID
Inside that's where we can be free
Your highness watch you sippin' on lean
Reminds me that's how it's supposed to be
Ooh baby turn out the light
You're gonna make my body fight
Ooh baby don't you cry
Shit gets weird when you talk about it
Ooh baby turn off the light
You're gonna make my body fight
Ooh baby don't you cry
Shit gets weird when you talk about
Lit in line smile for the photo ID
Inside that's where we can be free
Your highness watch you sippin' on lean
Reminds me that's how it's supposed to be"
1461,Frankenstein,Claire Rosinkranz,"I'm so sick of all these pretty boys
Tryna act like the shit
And I just wish they wouldn't fall in love
Then leave me so quick
I been searching don't think it's out there
Talks for hours walks in with flowers
Dirty converse 6'2 and brown hair
Every little thing that I want
Guess I gotta build my Frankenstein
Draw the picture color all the lines
When it's right I'll take a test drive
Every little thing that I want
When I'm mad he'll kiss me till
I'm numb and then not treat me so bad
He makes me laugh
He's never on my nerves
Gets along with my dad (My dad)
I been searching don't think it's out there
Oh so loyal makes me feel spoiled
He's my daydream never a nightmare
Every little thing that I want
Guess I gotta build my Frankenstein
Draw the picture color all the lines
When it's right I'll take a test drive
Every little thing that I want
Guess I gotta build my Frankenstein
Draw the picture color all the lines
When it's right I'll take a test drive
Every little thing that I want
Every little thing that I want
Every little thing that I want
Clap clap
Guess I gotta build my Frankenstein
Draw the picture color all the lines
When it's right I'll take a test drive
Every little thing that I want
Guess I gotta build my Frankenstein
Draw the picture color all the lines
When it's right I'll take a test drive
Every little thing that I want"
1462,Good News (맥심 슈프림골드 광고 삽입곡),DARKMINDS,"Sunshine down on us
Underneath a tree flied with our love
and even when the rain is coming down
I can see a rainbow through the clouds 

There's a summer weetness when we kiss
I can taste the lemonade on your lips
I swear that your love gets  me so high
I feel like an airplane in the sky

There ain't nothing that we can't do
It's true
I've got everything I want when 
I'm with you
Long as we're in this together
we can't lose
We could make it last forever
Good news

You got me seeing colors all around
I can't keep my feet on solid ground
Even though at times we'll lose our way
Our love is like a light that never fades

There's a summer sweetness when we kiss
I can't taste the lemonade on your lips
I swear that your love gets me so high
I feel like an airplane in the sky

There ain't nothing that we can't do
It's true
I've got everything I want when
I'm with you

Long as we're in this together
we can't lose
We could make it last forever
Good news

There's a summer sweetness when we kiss
I can't taste the lemonade on your lips
I swear that your love gets me so high
I feel like an airplane in the sky

There ain't nothing that we can't do
It's true
I've got everything I want when
I'm with you

Long as we're in this together
we can't lose
We could make it last forever
Good news"
1464,Chewing Gum,Cian Ducrot,"Here we go
Guess we've just done it again
Feeling it come to an end
She said it's hard to last at twenty-one
Here we go
I gotta deal with your friends
I bet they wish that I'd burn in hell
It's not like we've been here before


And baby, if you wanted to then we could talk
Yeah, we could talk all night
But would that get us anywhere?
'Cause when we talk, we talk until we fight
And I know you love
To bring your mother into all this
But shе still thinks of us like we're kids
Goddamn
But whеn we talk, we talk until we fight


Yeah, I could
Go run my mouth about you
Tell all my friends just to block you
Announce I'm single on the news
Yeah, I could
Go out and get a new trim
I let myself go, must admit it
I'll always care about you


And baby if you wanted to then we could talk
Yeah, we could talk all night
But would that get us anywhere?
'Cause when we talk, we talk until we fight
And I know you love
To bring your mother into all this
But she still thinks of us like we're kids
Goddamn
But when we talk, we talk until we fight, oh


Always chewing gum when we start barking
No, we won't stop it, no, we won't stop it, 
no, we won't stop it
Always keep my love in my back pocket, 
not my bad pocket
No, I know that we're not perfect 
but we won't stop


Then we could talk
Yeah, we could talk all night
But would that get us anywhere?
'Cause when we talk, we talk until we fight
And I know you love
To bring your mother into all this
But she still thinks of us like we're kids
Goddamn
But when we talk, we talk until we fight


And we talk, and we talk, and we talk, yeah
And we talk, and we talk, and we talk, hmm"
1465,CHAMPAGNE,Valley,"Another night alone
You wonder why I'm always getting stoned
'Cause baby when I'm low
You never come around
You tell me that you care
So tell me why you're always over there
And when I'm shining
You you're the thunder cloud
When I'm thriving you pull me under ground
You can break my heart I'm not broken
I can build a house
With the stones you're throwin'
I'm not a dreamer it ain't always greener
But I'll turn this pain into champagne
My head is always sore
It ain't even from the night before
Oh baby I'm so over getting hung over you
It's out of my control
When all you are is hypocritical
Oh when I'm your puppet you f**kin' love it
You can break my heart
I'm not broken
I can build a house with the stones you're throwin'
I'm not a dreamer it ain't always greener
But I'll turn this pain into champagne
Another maze and I made it out
I take the pain and I pour it out
You know there's nothing left to save me
But this champagne...

I'm not a dreamer it ain't always greener
But I'll turn this pain into champagne
You can break my heart I'm not broken
I can build a house with the stones you're throwin'
I'm not a dreamer it ain't always greener
But I'll turn this pain into champagne
But I'll turn this pain into champagne"
1466,come over,joan,"Cover girl
I just can't seem to read ya
Midsummer
But you acting like December

I'm so confident, it's no coincidence
That you are meant to be, right here next to me
So let's go take a ride up and down the file
All night, yeah, I'd like to get to know ya

Forgive me if I come off strong
I don't wanna wait too long
Yeah, I'd like to know

Would you like to come over?
I know that we just met tonight
But your eyes look so familiar to me
Would you like to come over?
Could dance under the kitchen light
And sing and dream and drink the night away
Would you like to come over?

Slow it down
I looked everywhere but
You're not around
And I can't leave here without ya
(And I can't leave here without ya) (okay)

I'm so confident, it's no coincidence
You locked eyes with me, I felt your energy
So let's go take a flight, we can touch the sky
All night, we got all the time in the world

Forgive me if I come off strong
I don't wanna wait too long
Yeah, I'd like to know

Would you like to come over?
I know that we just met tonight
But your eyes look so familiar to me
Would you like to come over?
Could dance under the kitchen light
And sing and dream and drink the night away
Would you like to come over?

Don't know how but you've already got me under your spell
Know it's crazy but I see our future in the clouds
Right when you walked in the room I felt our chemistry
You're so familiar to me, ah

Forgive me if I come off strong
I don't wanna wait too long
Yeah, I'd like to know"
